experiment_id,management,crop_type,crop_season,species,species_mix,cultivar,cultivar_mix,density_level,density_relative,density_factor,interrow,mixing_pattern,code_row,mixture_design,sowing_date,harvest_date,N_amount,N_fertilisation_number,N_fertilisation_dose_1,N_fertilisation_dose_2,N_fertilisation_dose_3,N_fertilisation_date_1,N_fertilisation_date_2,N_fertilisation_date_3,N_fertilisation_type,N_fertiliser,irrigation_amount,P_amount,pest_control
Auzeville_marinette_2_2015,M5,SC,spring,wheat_aestivum,wheat_aestivum,valbona,valbona,225,0.5,0.5,0.165,NA,NA,NA,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M6,SC,spring,wheat_aestivum,wheat_aestivum,valbona,valbona,150,0.33,0.33,0.165,NA,NA,NA,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M7,SC,spring,lentil,lentil,anicia,anicia,300,1,1,0.165,NA,NA,NA,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M8,SC,spring,lentil,lentil,anicia,anicia,200,0.7,0.7,0.165,NA,NA,NA,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M9,SC,spring,lentil,lentil,anicia,anicia,150,0.5,0.5,0.165,NA,NA,NA,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M10,SC,spring,lentil,lentil,beluga,beluga,300,1,1,0.165,NA,NA,NA,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M11,SC,spring,lentil,lentil,beluga,beluga,200,0.7,0.7,0.165,NA,NA,NA,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M12,SC,spring,lentil,lentil,flora,flora,300,1,1,0.165,NA,NA,NA,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M13,SC,spring,lentil,lentil,flora,flora,200,0.7,0.7,0.165,NA,NA,NA,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M14,SC,spring,lentil,lentil,rosana,rosana,300,1,1,0.165,NA,NA,NA,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M15,SC,spring,lentil,lentil,rosana,rosana,200,0.7,0.7,0.165,NA,NA,NA,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M16,IC,spring,wheat_aestivum,wheat_aestivum_lentil,togano,togano_anicia,225,0.5,0.5_1,0.165,within_row,NA,additive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M17,IC,spring,wheat_aestivum,wheat_aestivum_lentil,togano,togano_anicia,150,0.33,0.33_1,0.165,within_row,NA,additive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M18,IC,spring,wheat_aestivum,wheat_aestivum_lentil,togano,togano_anicia,150,0.33,0.33_0.7,0.165,within_row,NA,substitutive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M19,IC,spring,wheat_aestivum,wheat_aestivum_lentil,togano,togano_anicia,75,0.17,0.17_1,0.165,within_row,NA,additive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M20,IC,spring,wheat_aestivum,wheat_aestivum_lentil,togano,togano_beluga,225,0.5,0.5_1,0.165,within_row,NA,additive,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M21,IC,spring,wheat_aestivum,wheat_aestivum_lentil,togano,togano_beluga,150,0.33,0.33_1,0.165,within_row,NA,additive,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M22,IC,spring,wheat_aestivum,wheat_aestivum_lentil,togano,togano_beluga,150,0.33,0.33_0.7,0.165,within_row,NA,substitutive,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M23,IC,spring,wheat_aestivum,wheat_aestivum_lentil,togano,togano_beluga,75,0.17,0.17_1,0.165,within_row,NA,additive,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M24,IC,spring,wheat_aestivum,wheat_aestivum_lentil,togano,togano_flora,225,0.5,0.5_1,0.165,within_row,NA,additive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M25,IC,spring,wheat_aestivum,wheat_aestivum_lentil,togano,togano_flora,150,0.33,0.33_1,0.165,within_row,NA,additive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M26,IC,spring,wheat_aestivum,wheat_aestivum_lentil,togano,togano_flora,150,0.33,0.33_0.7,0.165,within_row,NA,substitutive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M27,IC,spring,wheat_aestivum,wheat_aestivum_lentil,togano,togano_flora,75,0.17,0.17_1,0.165,within_row,NA,additive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M28,IC,spring,wheat_aestivum,wheat_aestivum_lentil,togano,togano_rosana,225,0.5,0.5_1,0.165,within_row,NA,additive,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M29,IC,spring,wheat_aestivum,wheat_aestivum_lentil,togano,togano_rosana,150,0.33,0.33_1,0.165,within_row,NA,additive,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M30,IC,spring,wheat_aestivum,wheat_aestivum_lentil,togano,togano_rosana,150,0.33,0.33_0.7,0.165,within_row,NA,substitutive,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M31,IC,spring,wheat_aestivum,wheat_aestivum_lentil,togano,togano_rosana,75,0.17,0.17_1,0.165,within_row,NA,additive,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M32,IC,spring,wheat_aestivum,wheat_aestivum_lentil,valbona,valbona_anicia,225,0.5,0.5_1,0.165,within_row,NA,additive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M33,IC,spring,wheat_aestivum,wheat_aestivum_lentil,valbona,valbona_anicia,225,0.5,0.5_0.5,0.165,within_row,NA,substitutive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M34,IC,spring,wheat_aestivum,wheat_aestivum_lentil,valbona,valbona_anicia,225,0.5,0.5_0.5,0.165,alternate_row,1_1,substitutive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M35,IC,spring,wheat_aestivum,wheat_aestivum_lentil,valbona,valbona_anicia,150,0.33,0.33_1,0.165,within_row,NA,additive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M36,IC,spring,wheat_aestivum,wheat_aestivum_lentil,valbona,valbona_anicia,150,0.33,0.33_0.7,0.165,within_row,NA,substitutive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M37,IC,spring,wheat_aestivum,wheat_aestivum_lentil,valbona,valbona_anicia,150,0.33,0.33_0.7,0.165,alternate_row,1_2,substitutive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M38,IC,spring,wheat_aestivum,wheat_aestivum_lentil,valbona,valbona_anicia,75,0.17,0.17_1,0.165,within_row,NA,additive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M39,IC,spring,wheat_aestivum,wheat_aestivum_lentil,valbona,valbona_beluga,225,0.5,0.5_1,0.165,within_row,NA,additive,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M40,IC,spring,wheat_aestivum,wheat_aestivum_lentil,valbona,valbona_beluga,150,0.33,0.33_1,0.165,within_row,NA,additive,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M41,IC,spring,wheat_aestivum,wheat_aestivum_lentil,valbona,valbona_beluga,150,0.33,0.33_0.7,0.165,within_row,NA,substitutive,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M42,IC,spring,wheat_aestivum,wheat_aestivum_lentil,valbona,valbona_beluga,75,0.17,0.17_1,0.165,within_row,NA,additive,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M43,IC,spring,wheat_aestivum,wheat_aestivum_lentil,valbona,valbona_flora,225,0.5,0.5_1,0.165,within_row,NA,additive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M44,IC,spring,wheat_aestivum,wheat_aestivum_lentil,valbona,valbona_flora,150,0.33,0.33_1,0.165,within_row,NA,additive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M45,IC,spring,wheat_aestivum,wheat_aestivum_lentil,valbona,valbona_flora,150,0.33,0.33_0.7,0.165,within_row,NA,substitutive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M46,IC,spring,wheat_aestivum,wheat_aestivum_lentil,valbona,valbona_flora,75,0.17,0.17_1,0.165,within_row,NA,additive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M47,IC,spring,wheat_aestivum,wheat_aestivum_lentil,valbona,valbona_rosana,225,0.5,0.5_1,0.165,within_row,NA,additive,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M48,IC,spring,wheat_aestivum,wheat_aestivum_lentil,valbona,valbona_rosana,150,0.33,0.33_1,0.165,within_row,NA,additive,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M49,IC,spring,wheat_aestivum,wheat_aestivum_lentil,valbona,valbona_rosana,150,0.33,0.33_0.7,0.165,within_row,NA,substitutive,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M50,IC,spring,wheat_aestivum,wheat_aestivum_lentil,valbona,valbona_rosana,75,0.17,0.17_1,0.165,within_row,NA,additive,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M16,IC,spring,lentil,wheat_aestivum_lentil,anicia,togano_anicia,300,1,0.5_1,0.165,within_row,NA,additive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M17,IC,spring,lentil,wheat_aestivum_lentil,anicia,togano_anicia,300,1,0.33_1,0.165,within_row,NA,additive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M18,IC,spring,lentil,wheat_aestivum_lentil,anicia,togano_anicia,200,0.7,0.33_0.7,0.165,within_row,NA,substitutive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M19,IC,spring,lentil,wheat_aestivum_lentil,anicia,togano_anicia,300,1,0.17_1,0.165,within_row,NA,additive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M20,IC,spring,lentil,wheat_aestivum_lentil,beluga,togano_beluga,300,1,0.5_1,0.165,within_row,NA,additive,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M21,IC,spring,lentil,wheat_aestivum_lentil,beluga,togano_beluga,300,1,0.33_1,0.165,within_row,NA,additive,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M22,IC,spring,lentil,wheat_aestivum_lentil,beluga,togano_beluga,200,0.7,0.33_0.7,0.165,within_row,NA,substitutive,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M23,IC,spring,lentil,wheat_aestivum_lentil,beluga,togano_beluga,300,1,0.17_1,0.165,within_row,NA,additive,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M24,IC,spring,lentil,wheat_aestivum_lentil,flora,togano_flora,300,1,0.5_1,0.165,within_row,NA,additive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M25,IC,spring,lentil,wheat_aestivum_lentil,flora,togano_flora,300,1,0.33_1,0.165,within_row,NA,additive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M26,IC,spring,lentil,wheat_aestivum_lentil,flora,togano_flora,200,0.7,0.33_0.7,0.165,within_row,NA,substitutive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M27,IC,spring,lentil,wheat_aestivum_lentil,flora,togano_flora,300,1,0.17_1,0.165,within_row,NA,additive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M28,IC,spring,lentil,wheat_aestivum_lentil,rosana,togano_rosana,300,1,0.5_1,0.165,within_row,NA,additive,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M29,IC,spring,lentil,wheat_aestivum_lentil,rosana,togano_rosana,300,1,0.33_1,0.165,within_row,NA,additive,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M30,IC,spring,lentil,wheat_aestivum_lentil,rosana,togano_rosana,200,0.7,0.33_0.7,0.165,within_row,NA,substitutive,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M31,IC,spring,lentil,wheat_aestivum_lentil,rosana,togano_rosana,300,1,0.17_1,0.165,within_row,NA,additive,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M32,IC,spring,lentil,wheat_aestivum_lentil,anicia,valbona_anicia,300,1,0.5_1,0.165,within_row,NA,additive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M33,IC,spring,lentil,wheat_aestivum_lentil,anicia,valbona_anicia,150,0.5,0.5_0.5,0.165,within_row,NA,substitutive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M34,IC,spring,lentil,wheat_aestivum_lentil,anicia,valbona_anicia,150,0.5,0.5_0.5,0.165,alternate_row,1_1,substitutive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M35,IC,spring,lentil,wheat_aestivum_lentil,anicia,valbona_anicia,300,1,0.33_1,0.165,within_row,NA,additive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M36,IC,spring,lentil,wheat_aestivum_lentil,anicia,valbona_anicia,200,0.7,0.33_0.7,0.165,within_row,NA,substitutive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M37,IC,spring,lentil,wheat_aestivum_lentil,anicia,valbona_anicia,200,0.7,0.33_0.7,0.165,alternate_row,1_2,substitutive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M38,IC,spring,lentil,wheat_aestivum_lentil,anicia,valbona_anicia,300,1,0.17_1,0.165,within_row,NA,additive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M39,IC,spring,lentil,wheat_aestivum_lentil,beluga,valbona_beluga,300,1,0.5_1,0.165,within_row,NA,additive,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M40,IC,spring,lentil,wheat_aestivum_lentil,beluga,valbona_beluga,300,1,0.33_1,0.165,within_row,NA,additive,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M41,IC,spring,lentil,wheat_aestivum_lentil,beluga,valbona_beluga,200,0.7,0.33_0.7,0.165,within_row,NA,substitutive,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M42,IC,spring,lentil,wheat_aestivum_lentil,beluga,valbona_beluga,300,1,0.17_1,0.165,within_row,NA,additive,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M43,IC,spring,lentil,wheat_aestivum_lentil,flora,valbona_flora,300,1,0.5_1,0.165,within_row,NA,additive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M44,IC,spring,lentil,wheat_aestivum_lentil,flora,valbona_flora,300,1,0.33_1,0.165,within_row,NA,additive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M45,IC,spring,lentil,wheat_aestivum_lentil,flora,valbona_flora,200,0.7,0.33_0.7,0.165,within_row,NA,substitutive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M46,IC,spring,lentil,wheat_aestivum_lentil,flora,valbona_flora,300,1,0.17_1,0.165,within_row,NA,additive,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M47,IC,spring,lentil,wheat_aestivum_lentil,rosana,valbona_rosana,300,1,0.5_1,0.165,within_row,NA,additive,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M48,IC,spring,lentil,wheat_aestivum_lentil,rosana,valbona_rosana,300,1,0.33_1,0.165,within_row,NA,additive,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M49,IC,spring,lentil,wheat_aestivum_lentil,rosana,valbona_rosana,200,0.7,0.33_0.7,0.165,within_row,NA,substitutive,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M50,IC,spring,lentil,wheat_aestivum_lentil,rosana,valbona_rosana,300,1,0.17_1,0.165,within_row,NA,additive,2015-03-15,2015-07-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_pk_2011,M1,SC,winter,wheat_turgidum,wheat_turgidum,L1823,L1823,300,1,1,0.158,NA,NA,NA,2010-12-08,2011-06-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_pk_2011,M2,SC,winter,wheat_turgidum,wheat_turgidum,L1823,L1823,300,1,1,0.158,NA,NA,NA,2010-12-08,2011-06-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,yes
Auzeville_pk_2011,M3,SC,winter,wheat_turgidum,wheat_turgidum,L1823,L1823,300,1,1,0.158,NA,NA,NA,2010-12-08,2011-06-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,33,yes
Auzeville_pk_2011,M4,SC,winter,wheat_turgidum,wheat_turgidum,L1823,L1823,150,0.5,0.5,0.158,NA,NA,NA,2010-12-08,2011-06-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_pk_2011,M5,SC,winter,wheat_turgidum,wheat_turgidum,L1823,L1823,150,0.5,0.5,0.158,NA,NA,NA,2010-12-08,2011-06-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,yes
Auzeville_pk_2011,M6,SC,winter,wheat_turgidum,wheat_turgidum,L1823,L1823,150,0.5,0.5,0.158,NA,NA,NA,2010-12-08,2011-06-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,33,yes
Auzeville_pk_2011,M7,SC,winter,fababean,fababean,irena,irena,30,1,1,0.5,NA,NA,NA,2010-12-08,2011-06-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_pk_2011,M8,SC,winter,fababean,fababean,irena,irena,30,1,1,0.5,NA,NA,NA,2010-12-08,2011-06-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,yes
Auzeville_pk_2011,M9,SC,winter,fababean,fababean,irena,irena,30,1,1,0.5,NA,NA,NA,2010-12-08,2011-06-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,33,yes
Auzeville_pk_2011,M10,SC,winter,fababean,fababean,irena,irena,15,0.5,0.5,0.5,NA,NA,NA,2010-12-08,2011-06-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_pk_2011,M11,SC,winter,fababean,fababean,irena,irena,15,0.5,0.5,0.5,NA,NA,NA,2010-12-08,2011-06-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,yes
Auzeville_pk_2011,M12,SC,winter,fababean,fababean,irena,irena,15,0.5,0.5,0.5,NA,NA,NA,2010-12-08,2011-06-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,33,yes
Auzeville_pk_2011,M13,IC,winter,wheat_turgidum,wheat_turgidum_fababean,L1823,L1823_irena,150,0.5,0.5_0.5,0.158,alternate_row,3_1,substitutive,2010-12-08,2011-06-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_pk_2011,M14,IC,winter,wheat_turgidum,wheat_turgidum_fababean,L1823,L1823_irena,150,0.5,0.5_0.5,0.158,alternate_row,3_1,substitutive,2010-12-08,2011-06-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,yes
Auzeville_pk_2011,M15,IC,winter,wheat_turgidum,wheat_turgidum_fababean,L1823,L1823_irena,150,0.5,0.5_0.5,0.158,alternate_row,3_1,substitutive,2010-12-08,2011-06-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,33,yes
Auzeville_pk_2011,M13,IC,winter,fababean,wheat_turgidum_fababean,irena,L1823_irena,15,0.5,0.5_0.5,0.158,alternate_row,3_1,substitutive,2010-12-08,2011-06-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_pk_2011,M14,IC,winter,fababean,wheat_turgidum_fababean,irena,L1823_irena,15,0.5,0.5_0.5,0.158,alternate_row,3_1,substitutive,2010-12-08,2011-06-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,yes
Auzeville_pk_2011,M15,IC,winter,fababean,wheat_turgidum_fababean,irena,L1823_irena,15,0.5,0.5_0.5,0.158,alternate_row,3_1,substitutive,2010-12-08,2011-06-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,33,yes
Copenhagen_hbg_2001,M1,SC,spring,barley,barley,lysiba,lysiba,300,1,1,0.128,NA,NA,NA,2001-05-03,2001-08-21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2001,M2,SC,spring,barley,barley,lysiba,lysiba,300,1,1,0.128,NA,NA,NA,2001-05-03,2001-08-21,50,1,50,NA,NA,NA,NA,NA,mineral,urea,NA,0,no
Copenhagen_hbg_2001,M3,SC,spring,barley,barley,otira,otira,300,1,1,0.128,NA,NA,NA,2001-05-03,2001-08-21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2001,M4,SC,spring,barley,barley,otira,otira,300,1,1,0.128,NA,NA,NA,2001-05-03,2001-08-21,50,1,50,NA,NA,NA,NA,NA,mineral,urea,NA,0,no
Copenhagen_hbg_2001,M5,SC,spring,pea,pea,agadir,agadir,90,1,1,0.128,NA,NA,NA,2001-05-03,2001-08-21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2001,M6,SC,spring,pea,pea,bohatyr,bohatyr,90,1,1,0.128,NA,NA,NA,2001-05-03,2001-08-21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2001,M7,SC,spring,fababean,fababean,columbo,columbo,40,1,1,0.128,NA,NA,NA,2001-05-03,2001-08-21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2001,M8,SC,spring,lupin,lupin,prima,prima,120,1,1,0.128,NA,NA,NA,2001-05-03,2001-08-21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2001,M9,IC,spring,barley,barley_pea,lysiba,lysiba_agadir,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2001-05-03,2001-08-21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2001,M10,IC,spring,barley,barley_pea,lysiba,lysiba_bohatyr,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2001-05-03,2001-08-21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2001,M11,IC,spring,barley,barley_fababean,lysiba,lysiba_columbo,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2001-05-03,2001-08-21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
