experiment_id,date,T2M,T2M_MIN,T2M_MAX,PRECTOTCORR,ALLSKY_SFC_SW_DWN,RH2M,PET
Angers_brainsurlauthion_2011,2010-09-09,15.77,9.69,21.51,0.29,16.67,77,2.861570108405923
Angers_brainsurlauthion_2011,2010-09-10,17.02,11.26,23.3,0.01,16.27,75.12,2.9430560524032523
Angers_brainsurlauthion_2011,2010-09-11,17.9,10.94,24.5,0.04,16.24,73.69,2.9741166155977243
Angers_brainsurlauthion_2011,2010-09-12,16.26,10.47,21.72,0.26,18.87,74.44,3.3335766803575377
Angers_brainsurlauthion_2011,2010-09-13,14.92,8.43,20.92,0.07,17.26,74.19,2.6636348388609195
Angers_brainsurlauthion_2011,2010-09-14,16.19,10.69,23.11,0.02,18.57,71.56,3.675683974233896
Angers_brainsurlauthion_2011,2010-09-15,15.05,9.86,19.43,4.06,8.97,86.5,1.657614250401273
Angers_brainsurlauthion_2011,2010-09-16,13.51,8.39,19.09,0.06,12.45,76.75,2.3038256366596017
Angers_brainsurlauthion_2011,2010-09-17,13.52,7.98,19.62,0.09,15.28,72.31,2.7155293729457606
Angers_brainsurlauthion_2011,2010-09-18,12.72,5.54,18.85,0,17.55,69.25,2.6259529028177786
Angers_brainsurlauthion_2011,2010-09-19,14.47,8.45,20.73,0,18.51,64.12,2.7130636510456076
Angers_brainsurlauthion_2011,2010-09-20,14.31,7.36,21.76,0.04,18.87,64,2.725005699091656
Angers_brainsurlauthion_2011,2010-09-21,16.15,7.8,24.51,0.01,18.46,59.5,3.3306886168422745
Angers_brainsurlauthion_2011,2010-09-22,18.97,11.29,27.17,0.11,16.26,65.81,3.365655437040376
Angers_brainsurlauthion_2011,2010-09-23,17.21,14.95,19.84,9.51,9.16,85.69,1.8326261883873254
Angers_brainsurlauthion_2011,2010-09-24,14.04,10.24,18.63,3.79,12.31,83.38,2.2144171401875883
Angers_brainsurlauthion_2011,2010-09-25,11.32,5.9,15.94,0.05,11.04,68.88,2.41989159547158
Angers_brainsurlauthion_2011,2010-09-26,9.8,4.31,16.07,0.01,12.18,69.19,2.3550639762912833
Angers_brainsurlauthion_2011,2010-09-27,10.95,6.72,15.58,1.13,6.32,85.19,1.4581384267457551
Angers_brainsurlauthion_2011,2010-09-28,13.35,8.55,19.37,0.03,14.93,77,2.20758467174543
Angers_brainsurlauthion_2011,2010-09-29,13.2,8.46,18.39,1.68,9.24,83.31,1.6714369726620748
Angers_brainsurlauthion_2011,2010-09-30,12.73,8.25,16.72,0.32,9.17,81.56,1.620379731066075
Angers_brainsurlauthion_2011,2010-10-01,14.49,11.26,17.33,9.9,4.41,90.5,1.1442945124235862
Angers_brainsurlauthion_2011,2010-10-02,17.44,13.62,23.49,3.26,7.44,84.88,2.4372601820359585
Angers_brainsurlauthion_2011,2010-10-03,16,13.59,20.51,7.62,5.11,87.56,1.8649184348142887
Angers_brainsurlauthion_2011,2010-10-04,16.65,10.44,21.1,15.05,4.01,89.44,1.0615213226872613
Angers_brainsurlauthion_2011,2010-10-05,14.98,10.02,18.98,7.34,3.58,92.12,0.9751402973255345
Angers_brainsurlauthion_2011,2010-10-06,13.79,9.84,16.38,3.34,6.29,89.5,0.945841707332192
Angers_brainsurlauthion_2011,2010-10-07,16.32,10.8,21.6,1.08,12.66,83.19,2.0496629954410994
Angers_brainsurlauthion_2011,2010-10-08,18.19,12.4,24.94,0.05,13.18,77.81,2.687138282882621
Angers_brainsurlauthion_2011,2010-10-09,18.65,13.56,25.02,0,11.65,77.81,2.591306104103064
Angers_brainsurlauthion_2011,2010-10-10,17.59,11.88,23.43,0.01,10.27,76.69,2.504883600999684
Angers_brainsurlauthion_2011,2010-10-11,12.51,7.58,19,0,12.02,67.44,3.109114883433768
Angers_brainsurlauthion_2011,2010-10-12,11.61,6.9,19.62,0,14.02,73,2.893875909160383
Angers_brainsurlauthion_2011,2010-10-13,9.15,4.05,16.48,0,13.95,74.44,2.4025158169048257
Angers_brainsurlauthion_2011,2010-10-14,10.23,5.69,16.62,0.02,7.67,78.69,1.8480444275660473
Angers_brainsurlauthion_2011,2010-10-15,10.8,5.35,15.96,0.32,5.74,82.12,1.3761996401643832
Angers_brainsurlauthion_2011,2010-10-16,10.2,6.31,14.74,1.34,10.14,83.44,1.5287444786266269
Angers_brainsurlauthion_2011,2010-10-17,6.63,2.58,12.44,0,12.67,75.19,1.8082554072013626
Angers_brainsurlauthion_2011,2010-10-18,8.66,2.36,14.44,0.18,9.07,79.38,1.2641539434650764
Angers_brainsurlauthion_2011,2010-10-19,11.3,7.58,14.88,0.84,7.13,86.12,1.2528878992731272
Angers_brainsurlauthion_2011,2010-10-20,8.05,2.08,13.23,0.03,11.38,75.31,1.4904410967581332
Angers_brainsurlauthion_2011,2010-10-21,5.44,1.3,10.8,0.05,11.75,66.62,1.2198251439060042
Angers_brainsurlauthion_2011,2010-10-22,6.94,2.89,12.9,0.02,11.14,63.81,1.4066362655532816
Angers_brainsurlauthion_2011,2010-10-23,8.58,2.55,15.32,2.3,3.56,86.25,1.3433095029563624
Angers_brainsurlauthion_2011,2010-10-24,8.35,3.93,13.19,0.56,10.05,84.19,1.110482619986362
Angers_brainsurlauthion_2011,2010-10-25,6.4,1.37,12.59,0.01,11.25,79,1.4518006080366717
Angers_brainsurlauthion_2011,2010-10-26,5.51,0.29,12.11,0.06,9.63,77,1.1093585995752147
Angers_brainsurlauthion_2011,2010-10-27,9.55,3.73,15.32,0.3,9.26,73.19,1.6085096167901678
Angers_brainsurlauthion_2011,2010-10-28,10.98,7.78,14.77,1.03,6.13,90.19,0.807104777494216
Angers_brainsurlauthion_2011,2010-10-29,10.65,6.15,15.73,4.94,4.73,81.38,1.5645646519387288
Angers_brainsurlauthion_2011,2010-10-30,11.35,7.56,15.48,1.71,8.53,83.69,1.349418196009175
Angers_brainsurlauthion_2011,2010-10-31,11.38,8.03,16.01,0.34,5.93,84.5,1.2549592143120956
Angers_brainsurlauthion_2011,2010-11-01,9.92,6.15,15.68,0.17,8.59,87.06,1.227051618016727
Angers_brainsurlauthion_2011,2010-11-02,10.95,5.35,16.71,0.8,3.51,95.31,0.6337743526818882
Angers_brainsurlauthion_2011,2010-11-03,14.19,11.61,17.94,0.64,3.48,93.75,0.9511205167406559
Angers_brainsurlauthion_2011,2010-11-04,14.27,12.72,17.55,0.53,4.77,90.31,1.1191637289803689
Angers_brainsurlauthion_2011,2010-11-05,13.48,11.94,16.24,0.24,6.84,86.38,1.0887969995182343
Angers_brainsurlauthion_2011,2010-11-06,12.25,8.84,15.55,11.68,3.87,94.19,0.6415647550459949
Angers_brainsurlauthion_2011,2010-11-07,6.83,3.06,10.01,2.15,7.32,88.75,0.5949326631488717
Angers_brainsurlauthion_2011,2010-11-08,7.74,3.83,11.72,10.45,6.77,89.12,0.8646651132073816
Angers_brainsurlauthion_2011,2010-11-09,9.04,7.44,11.3,6.7,5.01,94.62,0.5605630920963578
Angers_brainsurlauthion_2011,2010-11-10,6.23,0.79,9.93,0.35,6.46,86.19,0.6419524883786636
Angers_brainsurlauthion_2011,2010-11-11,9.76,1.12,14.61,11.62,1.69,94.31,0.30284433579936065
Angers_brainsurlauthion_2011,2010-11-12,13.63,11.53,15.85,3.62,2.85,93.25,0.7812473364444068
Angers_brainsurlauthion_2011,2010-11-13,14.19,13.26,15.99,8.69,2.22,87.19,1.4623129009653946
Angers_brainsurlauthion_2011,2010-11-14,10.83,5.1,13.56,8.44,3.98,87.94,0.5197143778426062
Angers_brainsurlauthion_2011,2010-11-15,7.94,4.37,12.55,1.72,6.69,88.62,0.545045137258619
Angers_brainsurlauthion_2011,2010-11-16,5.3,2.84,10.69,0.22,6.12,89.12,0.6210664412279476
Angers_brainsurlauthion_2011,2010-11-17,4.08,3.26,5.58,3.17,2.48,93.88,0.4274531680992223
Angers_brainsurlauthion_2011,2010-11-18,6.97,4.65,11.05,2.06,5.46,95.38,0.4706420303053401
Angers_brainsurlauthion_2011,2010-11-19,7.96,4.48,12.09,1.09,4.68,95.19,0.47890792941978133
Angers_brainsurlauthion_2011,2010-11-20,7.54,5.91,9.69,1.51,1.93,94.75,0.5128732918820262
Angers_brainsurlauthion_2011,2010-11-21,6.51,4.42,9.33,2.22,2.48,92.06,0.6195204394485915
Angers_brainsurlauthion_2011,2010-11-22,4.71,1.28,9.17,0.24,4.76,88.69,0.5698327808390365
Angers_brainsurlauthion_2011,2010-11-23,3.23,0.33,7.94,0.14,5.19,95.31,0.306180206904964
Angers_brainsurlauthion_2011,2010-11-24,3.87,1.67,7.53,1.11,5.19,94.19,0.3681935113870764
Angers_brainsurlauthion_2011,2010-11-25,2.55,-2,5.18,3.59,4.6,92.56,0.17935998073350534
Angers_brainsurlauthion_2011,2010-11-26,-0.03,-2.28,4.2,0.79,5.32,91.94,0.36590443679988055
Angers_brainsurlauthion_2011,2010-11-27,0.14,-1.82,3.6,0.12,2.85,90.69,0.4368300645854271
Angers_brainsurlauthion_2011,2010-11-28,-0.83,-4.13,1.69,1.71,1.99,96,0.2115639120879304
Angers_brainsurlauthion_2011,2010-11-29,-2.46,-5.02,2.21,0.06,6.09,91.12,0.26736887762575523
Angers_brainsurlauthion_2011,2010-11-30,-3.1,-5.23,-0.52,0,4.7,85.69,0.4645655763282684
Angers_brainsurlauthion_2011,2010-12-01,-2.55,-4,-0.53,0.21,3.07,85.62,0.457325351959121
Angers_brainsurlauthion_2011,2010-12-02,-1.65,-4.77,2.03,1.04,3.97,93.38,0.3240892420352553
Angers_brainsurlauthion_2011,2010-12-03,-2.95,-4.95,1.01,0.04,4.84,95.12,0.2337778924009624
Angers_brainsurlauthion_2011,2010-12-04,0.38,-3.26,3.32,1.41,2.81,97.31,0.18026969108811317
Angers_brainsurlauthion_2011,2010-12-05,0.74,-0.2,2.42,5.15,2.3,96.5,0.2753614608324646
Angers_brainsurlauthion_2011,2010-12-06,0.45,-1.66,2.25,11.47,2.04,97,0.19946295761766408
Angers_brainsurlauthion_2011,2010-12-07,-0.55,-1.87,0.83,8.67,2.02,97.44,0.21024433986218524
Angers_brainsurlauthion_2011,2010-12-08,0.11,-0.98,0.48,15.1,1.54,96.56,0.1577090627539299
Angers_brainsurlauthion_2011,2010-12-09,-3.09,-5.78,0.85,0.04,6.26,96.88,0.13774480666905836
Angers_brainsurlauthion_2011,2010-12-10,-1.37,-5.88,2.78,0.01,4.98,98.06,0.059971167579776864
Angers_brainsurlauthion_2011,2010-12-11,0.8,-1.43,2.76,0.08,4.02,99.19,0.05656292439092997
Angers_brainsurlauthion_2011,2010-12-12,0.83,-1.46,3.55,0.14,3.89,98.12,0.12633847123554515
Angers_brainsurlauthion_2011,2010-12-13,-2.45,-7.1,0.71,0.07,5.74,93.88,0.06967125782285871
Angers_brainsurlauthion_2011,2010-12-14,-3.31,-7.52,3.36,0.02,4.88,94.44,0.39859831280248087
Angers_brainsurlauthion_2011,2010-12-15,-2.61,-6.31,2.12,0.06,4.45,94.56,0.2502643965638839
Angers_brainsurlauthion_2011,2010-12-16,1.71,0.16,4.12,3.7,2.12,98.75,0.269151447365942
Angers_brainsurlauthion_2011,2010-12-17,-0.59,-3.98,1.89,0.39,5.51,94.19,0.07321165878939893
Angers_brainsurlauthion_2011,2010-12-18,1.06,-0.85,2.7,8.52,2.29,98.31,0.14484338590146537
Angers_brainsurlauthion_2011,2010-12-19,4.41,0.99,8.69,9.77,2.77,95.88,0.4756014797763686
Angers_brainsurlauthion_2011,2010-12-20,4.46,1.5,8.07,8.28,3.22,98.25,0.24379358915634494
Angers_brainsurlauthion_2011,2010-12-21,3.73,1.87,5.36,2.15,2.89,97.88,0.12947526368564263
Angers_brainsurlauthion_2011,2010-12-22,0.87,0.25,1.99,10.35,1.54,95.69,0.3140073710689107
Angers_brainsurlauthion_2011,2010-12-23,0.94,-0.24,2.54,1.36,2.14,92.19,0.4135966872679994
Angers_brainsurlauthion_2011,2010-12-24,0.35,-1.71,2.55,0.3,2.64,92.25,0.3495544694511034
Angers_brainsurlauthion_2011,2010-12-25,-2.11,-4.47,2.55,0.01,6.05,93.38,0.3221207242896273
Angers_brainsurlauthion_2011,2010-12-26,-2.91,-4.27,0.73,0.05,5.07,95.06,0.19074263445793746
Angers_brainsurlauthion_2011,2010-12-27,-1.44,-3.62,0.72,1.25,2.95,90.81,0.3211929429832281
Angers_brainsurlauthion_2011,2010-12-28,2.49,0.76,4.1,2.12,1.45,97.88,0.21919593098021395
Angers_brainsurlauthion_2011,2010-12-29,2.82,1.54,5.01,1.91,2.57,96.12,0.3089449355671164
Angers_brainsurlauthion_2011,2010-12-30,2.44,0.22,6.02,0.63,2.7,95.75,0.41834974643417716
Angers_brainsurlauthion_2011,2010-12-31,2.75,1.77,4.19,0.16,1.1,95.94,0.3558621803577293
Angers_brainsurlauthion_2011,2011-01-01,1.04,-0.6,2.9,0.1,1.83,94.44,0.30602396783128694
Angers_brainsurlauthion_2011,2011-01-02,-0.02,-3.76,4.66,0.04,3.65,94.12,0.28123855918689067
Angers_brainsurlauthion_2011,2011-01-03,-1.42,-3.88,2.01,0.03,3.99,89.38,0.25085293544852416
Angers_brainsurlauthion_2011,2011-01-04,-1.27,-2.81,2.25,0.04,3.15,86.81,0.4552893216417414
Angers_brainsurlauthion_2011,2011-01-05,2.23,-2.74,6.76,11.9,1.9,93.31,0.45625072318226584
Angers_brainsurlauthion_2011,2011-01-06,10.23,7.22,13.34,8.27,2.5,96.38,0.45826471083675296
Angers_brainsurlauthion_2011,2011-01-07,9.33,7.23,13.53,3.87,4.73,96.56,0.5542018170136831
Angers_brainsurlauthion_2011,2011-01-08,9.65,4.23,12.46,10.16,2.59,89.06,0.44502488127487677
Angers_brainsurlauthion_2011,2011-01-09,3.66,0.5,8.15,1.46,6.34,92.12,0.27065544283491194
Angers_brainsurlauthion_2011,2011-01-10,2.56,-1.27,7.17,0.78,5.82,92.62,0.32214208962139046
Angers_brainsurlauthion_2011,2011-01-11,7.02,3.65,9.52,3.81,3.34,93.81,0.32479275381837935
Angers_brainsurlauthion_2011,2011-01-12,8.84,3.57,12.27,0.79,1.89,96.81,0.2190722288990703
Angers_brainsurlauthion_2011,2011-01-13,10.43,8.58,13.86,0.71,2.67,95.44,0.6969874949998773
Angers_brainsurlauthion_2011,2011-01-14,9.43,7.05,12.35,1.74,2.82,95.25,0.5256160695802049
Angers_brainsurlauthion_2011,2011-01-15,9.1,6.98,12.37,0.2,4.06,95.19,0.5474321793040445
Angers_brainsurlauthion_2011,2011-01-16,7.09,4.09,11.27,0.05,4.5,93.69,0.496655052683025
Angers_brainsurlauthion_2011,2011-01-17,7.68,5.94,12.23,0.31,3.59,96.62,0.6415013372900431
Angers_brainsurlauthion_2011,2011-01-18,5.73,0.8,8.98,0.18,3.62,92.62,0.30420927241521784
Angers_brainsurlauthion_2011,2011-01-19,2.01,-1.42,6.95,0.05,7.5,90.12,0.4489143616505055
Angers_brainsurlauthion_2011,2011-01-20,2.12,-1.71,6.78,0.11,5.94,91.5,0.46287737671790924
Angers_brainsurlauthion_2011,2011-01-21,-0.56,-2.81,4.45,0.04,7.63,89.44,0.5923758049308198
Angers_brainsurlauthion_2011,2011-01-22,1.77,-2.59,6.11,0.13,5.83,90.06,0.5366749868966825
Angers_brainsurlauthion_2011,2011-01-23,3.48,1.69,6.08,0.13,4.06,90.38,0.5903072924926848
Angers_brainsurlauthion_2011,2011-01-24,3.94,1.2,7.15,0.34,3.69,92.81,0.4918741879786112
Angers_brainsurlauthion_2011,2011-01-25,3.38,0.87,8.12,0.12,6.32,92,0.5626312478080685
Angers_brainsurlauthion_2011,2011-01-26,4.3,1.96,6.26,8.23,2.98,96.75,0.2877135407701567
Angers_brainsurlauthion_2011,2011-01-27,2.37,-0.14,6.43,0.51,2.24,88.81,0.8446995920532765
Angers_brainsurlauthion_2011,2011-01-28,-0.33,-3.22,2.99,0.24,3.73,86.31,0.678096141166275
Angers_brainsurlauthion_2011,2011-01-29,-0.51,-3.48,4.78,0.02,7.88,88.38,0.7675580414898517
Angers_brainsurlauthion_2011,2011-01-30,-1.96,-4.41,2.27,0.04,4.38,88,0.5875166627000716
Angers_brainsurlauthion_2011,2011-01-31,-2.36,-4.49,2.05,0.01,4.16,89.44,0.5220021636125859
Angers_brainsurlauthion_2011,2011-02-01,-0.7,-3.21,2.45,0.12,3.42,89.69,0.4152949059113318
Angers_brainsurlauthion_2011,2011-02-02,2.41,0.9,5.05,0.69,3.14,99.19,0.3252087499997491
Angers_brainsurlauthion_2011,2011-02-03,6.3,3.16,11.51,1.29,5.78,94.69,0.6511906515626835
Angers_brainsurlauthion_2011,2011-02-04,8.28,4.53,11.44,0.11,4.01,90.88,0.678581808530203
Angers_brainsurlauthion_2011,2011-02-05,9.08,5.9,12.79,0.02,3.91,87.19,1.0870940087556262
Angers_brainsurlauthion_2011,2011-02-06,6.21,2.19,11.13,0.09,6.04,91.94,0.6581155969224795
Angers_brainsurlauthion_2011,2011-02-07,5.42,1.44,11.65,0.2,6.11,94.38,0.8335294766711743
Angers_brainsurlauthion_2011,2011-02-08,7.61,5.24,11.62,1,4.79,96.25,0.6431735659499966
Angers_brainsurlauthion_2011,2011-02-09,6.82,3.16,12.69,0.08,8.41,89.75,0.9434262248369784
Angers_brainsurlauthion_2011,2011-02-10,8.15,4.9,13.31,0.4,5.8,90.94,0.9239179845082456
Angers_brainsurlauthion_2011,2011-02-11,8.22,4.27,14.01,0.03,9.71,89.81,1.0457947094730502
Angers_brainsurlauthion_2011,2011-02-12,7.44,3.28,11.74,1.83,7.8,88.88,0.8476181303512343
Angers_brainsurlauthion_2011,2011-02-13,6.37,3.78,10.22,4.82,4.59,92.94,0.8141235596761636
Angers_brainsurlauthion_2011,2011-02-14,6.05,3.91,9.76,0.43,7.8,87.88,0.9569875759562412
Angers_brainsurlauthion_2011,2011-02-15,6.4,3.47,10.76,4.18,6.94,89.31,1.0230721378974108
Angers_brainsurlauthion_2011,2011-02-16,6.21,3.24,10.73,0.79,7.97,86.75,1.1380885481390266
Angers_brainsurlauthion_2011,2011-02-17,5.8,2.19,12.47,0.21,10.93,89.5,1.136672986785229
Angers_brainsurlauthion_2011,2011-02-18,5.15,1.54,10.46,1.37,6.55,92.62,0.815522331101201
Angers_brainsurlauthion_2011,2011-02-19,7.58,4.76,12.77,8.25,5.11,91.75,1.0332934704856898
Angers_brainsurlauthion_2011,2011-02-20,6.23,4.18,9.4,0.31,6.98,94.38,0.6815848558788983
Angers_brainsurlauthion_2011,2011-02-21,6.42,4.37,9.85,8.08,4.69,95.69,0.6779002930960119
Angers_brainsurlauthion_2011,2011-02-22,6.91,4.12,9.33,0.78,5.34,90.25,0.6643249148827904
Angers_brainsurlauthion_2011,2011-02-23,6.21,3.26,9.59,1.82,4.21,97.31,0.5421298023471105
Angers_brainsurlauthion_2011,2011-02-24,9.44,6.22,12.81,0.6,5.82,95.12,0.7291161695259828
Angers_brainsurlauthion_2011,2011-02-25,8.07,5.59,11.35,0.2,5.56,92.56,0.7512732863920935
Angers_brainsurlauthion_2011,2011-02-26,8.51,3.62,12.98,3.98,9.03,89.44,1.081690532523747
Angers_brainsurlauthion_2011,2011-02-27,5.83,3.4,9.28,4.12,9.74,84.62,1.2506022292707337
Angers_brainsurlauthion_2011,2011-02-28,3.51,1.15,6.97,0.48,8.01,89.5,0.9200675966376338
Angers_brainsurlauthion_2011,2011-03-01,3.69,1.15,8.72,0.05,10.15,84.81,1.3849764360072911
Angers_brainsurlauthion_2011,2011-03-02,3.79,0.41,9.72,0.02,10.25,78.5,1.7615219552529666
Angers_brainsurlauthion_2011,2011-03-03,2.62,-1.68,8.99,0.01,13.42,77.62,1.7754682572917004
Angers_brainsurlauthion_2011,2011-03-04,3.37,-1.71,11.05,0.01,13.05,83.12,1.642724301582676
Angers_brainsurlauthion_2011,2011-03-05,4.34,-0.08,11.98,0.01,13.43,83.56,1.666764675062725
Angers_brainsurlauthion_2011,2011-03-06,3.15,-1.31,10.87,0.03,14.56,81.06,1.8330188366773286
Angers_brainsurlauthion_2011,2011-03-07,2.8,-2.66,10.64,0.01,15.02,79,1.8308090224032274
Angers_brainsurlauthion_2011,2011-03-08,7.22,-0.3,15.81,0.01,14.76,82.5,1.9863483290813462
Angers_brainsurlauthion_2011,2011-03-09,6.53,0.96,12.22,0.03,9.78,86.69,1.2378574493543522
Angers_brainsurlauthion_2011,2011-03-10,6.96,2.37,12.8,0.06,10.82,86.19,1.4543530360052879
Angers_brainsurlauthion_2011,2011-03-11,8.03,4.11,13.91,0.05,11.12,84.5,1.5480712576711488
Angers_brainsurlauthion_2011,2011-03-12,8.71,4.62,12.99,1.6,4.73,89.69,1.0811209783775015
Angers_brainsurlauthion_2011,2011-03-13,8.33,5.52,12.74,2.04,7.43,93.69,1.076138772085127
Angers_brainsurlauthion_2011,2011-03-14,10.46,5.64,16.26,0.22,12.85,86.25,1.8905553875682943
Angers_brainsurlauthion_2011,2011-03-15,11.76,7.76,16.71,0.28,10.6,85.06,1.859392527537328
Angers_brainsurlauthion_2011,2011-03-16,10.52,6.84,17.48,0.03,12.73,84.38,2.395262678015471
Angers_brainsurlauthion_2011,2011-03-17,7.98,3.4,13.54,0.09,6.41,84.38,1.5128777432383353
Angers_brainsurlauthion_2011,2011-03-18,9.16,3.26,14.15,1.35,7.39,89.88,1.1633197413011713
Angers_brainsurlauthion_2011,2011-03-19,6.8,3.53,12,0.07,11.7,79.81,1.8744832340796105
Angers_brainsurlauthion_2011,2011-03-20,5.8,2.24,11.56,0.02,14.55,78.62,1.931467031361487
Angers_brainsurlauthion_2011,2011-03-21,6.44,-1.2,15.06,0.01,19.46,70.94,2.652536033624279
Angers_brainsurlauthion_2011,2011-03-22,6.9,0.4,14.85,0,18.92,72.81,2.7031675658782484
Angers_brainsurlauthion_2011,2011-03-23,8.9,1.51,17.52,0,18.4,76.5,2.7421720717684424
Angers_brainsurlauthion_2011,2011-03-24,11.14,4.12,19.13,0.01,18.95,76,2.7731876910531352
Angers_brainsurlauthion_2011,2011-03-25,10.58,4.3,18.05,0,14.83,80.81,2.197588183443228
Angers_brainsurlauthion_2011,2011-03-26,12.37,6.91,18.01,0.03,14.34,79.31,2.079429714211128
Angers_brainsurlauthion_2011,2011-03-27,10.94,8.6,13.82,7.54,6.82,92.06,1.1339047295298608
Angers_brainsurlauthion_2011,2011-03-28,11.72,7.8,16.18,0.6,9.94,85.06,1.5342627609716508
Angers_brainsurlauthion_2011,2011-03-29,10.05,7.01,13.82,3.45,9.62,91.56,1.3715976171390503
Angers_brainsurlauthion_2011,2011-03-30,10.19,6.96,13.86,1.48,6.63,90.75,1.2467101471968003
Angers_brainsurlauthion_2011,2011-03-31,13.26,10.55,17.58,1.58,7.05,89.31,1.7580191222527903
Angers_brainsurlauthion_2011,2011-04-01,13.65,7.92,19.78,0.08,15.91,86.31,2.445053518482269
Angers_brainsurlauthion_2011,2011-04-02,13.9,9.83,19.16,0.08,14.53,82.75,2.553668858717483
Angers_brainsurlauthion_2011,2011-04-03,10.69,6.47,14.8,1.15,10.51,83.75,1.633046660429681
Angers_brainsurlauthion_2011,2011-04-04,9.06,5.8,14.43,0.23,16.28,80.19,2.248144997247662
Angers_brainsurlauthion_2011,2011-04-05,11.98,4.87,18.2,0.03,21.01,69.25,2.9220334689864034
Angers_brainsurlauthion_2011,2011-04-06,14.76,7.33,22.32,0.01,21.56,72.38,3.525229393492183
Angers_brainsurlauthion_2011,2011-04-07,15.68,7.67,23.97,0.02,22.05,79.06,3.454368214750894
Angers_brainsurlauthion_2011,2011-04-08,14.24,6.44,22.41,0.04,21.32,79.44,3.3586640549854647
Angers_brainsurlauthion_2011,2011-04-09,15.28,8.53,22.51,0.03,22.09,79.75,3.4819500752996437
Angers_brainsurlauthion_2011,2011-04-10,15.23,9.2,21.53,0.03,17.35,83,2.673570343448435
Angers_brainsurlauthion_2011,2011-04-11,12.75,7.87,18.63,0.09,12.92,81.56,2.3842261433943226
Angers_brainsurlauthion_2011,2011-04-12,9.34,3.34,14.87,0.01,22.66,71,3.0323552709426767
Angers_brainsurlauthion_2011,2011-04-13,7.15,0.57,12.67,0.02,16.21,71.25,2.1449746393497056
Angers_brainsurlauthion_2011,2011-04-14,9.3,2.25,15.94,0,20.68,67.44,2.885711554361415
Angers_brainsurlauthion_2011,2011-04-15,10.2,3.66,16.26,0.01,12.95,72.44,2.302528200182647
Angers_brainsurlauthion_2011,2011-04-16,10.83,3.94,17.63,0,19.74,74.31,2.8857749100867185
Angers_brainsurlauthion_2011,2011-04-17,11.27,4.06,18.19,0,23.54,69.69,3.618107295750341
Angers_brainsurlauthion_2011,2011-04-18,13.94,4.98,22.15,0,22.8,76.06,3.6809343960265744
Angers_brainsurlauthion_2011,2011-04-19,15.81,9.19,22.69,0,22.71,67.44,4.201833762331152
Angers_brainsurlauthion_2011,2011-04-20,15.59,8.71,22.02,0,24.77,63.5,4.327282329491488
Angers_brainsurlauthion_2011,2011-04-21,15.01,8.99,20.66,0.26,21.25,74.62,3.407006316413807
Angers_brainsurlauthion_2011,2011-04-22,15.78,8.8,22.4,0,24.41,68.19,4.250177508828348
Angers_brainsurlauthion_2011,2011-04-23,16.62,9.22,22.98,1.74,22.31,72.5,3.7627291412514503
Angers_brainsurlauthion_2011,2011-04-24,15.85,10.82,21.73,6.54,17.26,81.56,3.0098583505364704
Angers_brainsurlauthion_2011,2011-04-25,16.07,9.4,23.26,2.3,21.86,76.44,4.018624861525017
Angers_brainsurlauthion_2011,2011-04-26,14.87,7.87,22.25,0.01,24.3,72.25,4.274580364315847
Angers_brainsurlauthion_2011,2011-04-27,13.79,8.37,20.02,0.16,18.88,71.88,3.6438297594527644
Angers_brainsurlauthion_2011,2011-04-28,11.3,5.69,17.15,0.09,21.98,76.75,3.197596533075528
Angers_brainsurlauthion_2011,2011-04-29,11.73,6.8,16.87,0.68,11.74,79.38,2.2231422833586163
Angers_brainsurlauthion_2011,2011-04-30,14.51,8.76,20.16,0.45,20.52,74.06,3.535671704184397
Angers_brainsurlauthion_2011,2011-05-01,14.16,10.74,18.08,3.56,10.83,86.94,2.007256783746596
Angers_brainsurlauthion_2011,2011-05-02,14.89,11.02,19.26,3.61,16.67,89.5,2.5635721116937678
Angers_brainsurlauthion_2011,2011-05-03,12.18,8.85,15.31,1.83,16.05,84.69,2.29321359149781
Angers_brainsurlauthion_2011,2011-05-04,14.65,8.83,18.94,0.03,20.47,70.5,3.058272154248733
Angers_brainsurlauthion_2011,2011-05-05,16.13,9.45,21.48,0.01,24.58,65.31,4.1062385851909715
Angers_brainsurlauthion_2011,2011-05-06,16.64,10.19,23.1,2.29,17.42,76.12,3.567433096912993
Angers_brainsurlauthion_2011,2011-05-07,16.55,12.98,21.05,3.37,13,79.06,3.0626138322789065
Angers_brainsurlauthion_2011,2011-05-08,15.44,9.84,19.25,0.56,15.56,77.94,2.7456475152797863
Angers_brainsurlauthion_2011,2011-05-09,15.28,9.52,20.58,0.19,20.52,73.94,3.352403663551552
Angers_brainsurlauthion_2011,2011-05-10,14.5,10.08,18.15,0.06,19.04,76.88,3.0215307677326084
