experiment_id,management,crop_type,crop_season,plant_family,species,species_mix,sowing_date,harvest_date,biomass_seed,plant_density,density_relative,density_factor,n_amount,cultivar,cultivar_mix,cultivar_management,cultivar_mix_management,density_factor_management,interrow,mixing_pattern,code_row,mixture_design,n_fertilisation_type,n_fertiliser,irrigation_amount,p_amount,pest_control,country,site,plot_name,plot_long,soil_awc,soil_clay,soil_sand,soil_silt,soil_ph,previous_crop,nitrogen_residual,heat_stress_days,total_precipitation,total_solar_radiation,high_humidity_days,growing_days,density_error,density_n_ratio,crowding,soil_water_capacity,NUE,GDD
Copenhagen_hbg_2001,M10,IC,spring,cereal,barley,barley_pea,2001-05-03,2001-08-21,0.4524999999999999,121.0,0.5,0.5_0.5,0,lysiba,lysiba_bohatyr,lysiba,lysiba_bohatyr,0.5_0.5,0.128,within_row,na,substitutive,na,na,0.0,0,no,Denmark,Copenhagen,hbg,12.3,291.5,0.08,0.61,0.32,6.8,wheat,41.0,0,1447.72,7551.07,587,110,-29.0,inf,0,0.2395,,594.4883036935706
Copenhagen_hbg_2001,M10,IC,spring,legume,pea,barley_pea,2001-05-03,2001-08-21,3.8805,37.0,0.5,0.5_0.5,0,bohatyr,lysiba_bohatyr,bohatyr,lysiba_bohatyr,0.5_0.5,0.128,within_row,na,substitutive,na,na,0.0,0,no,Denmark,Copenhagen,hbg,12.3,291.5,0.08,0.61,0.32,6.8,wheat,41.0,0,1447.72,7551.07,587,110,-8.0,inf,0,0.2395,,594.4883036935706
Copenhagen_hbg_2001,M11,IC,spring,cereal,barley,barley_fababean,2001-05-03,2001-08-21,1.1942499999999998,121.0,0.5,0.5_0.5,0,lysiba,lysiba_columbo,lysiba,lysiba_columbo,0.5_0.5,0.128,within_row,na,substitutive,na,na,0.0,0,no,Denmark,Copenhagen,hbg,12.3,291.5,0.08,0.61,0.32,6.8,wheat,41.0,0,1447.72,7551.07,587,110,-29.0,inf,0,0.2395,,594.4883036935706
Copenhagen_hbg_2001,M11,IC,spring,legume,fababean,barley_fababean,2001-05-03,2001-08-21,2.82775,18.0,0.5,0.5_0.5,0,columbo,lysiba_columbo,columbo,lysiba_columbo,0.5_0.5,0.128,within_row,na,substitutive,na,na,0.0,0,no,Denmark,Copenhagen,hbg,12.3,291.5,0.08,0.61,0.32,6.8,wheat,41.0,0,1447.72,7551.07,587,110,-2.0,inf,0,0.2395,,594.4883036935706
Copenhagen_hbg_2001,M12,IC,spring,cereal,barley,barley_lupin,2001-05-03,2001-08-21,1.69875,121.0,0.5,0.5_0.5,0,lysiba,lysiba_prima,lysiba,lysiba_prima,0.5_0.5,0.128,within_row,na,substitutive,na,na,0.0,0,no,Denmark,Copenhagen,hbg,12.3,291.5,0.08,0.61,0.32,6.8,wheat,41.0,0,1447.72,7551.07,587,110,-29.0,inf,0,0.2395,,594.4883036935706
Copenhagen_hbg_2001,M12,IC,spring,legume,lupin,barley_lupin,2001-05-03,2001-08-21,1.36775,56.0,0.5,0.5_0.5,0,prima,lysiba_prima,prima,lysiba_prima,0.5_0.5,0.128,within_row,na,substitutive,na,na,0.0,0,no,Denmark,Copenhagen,hbg,12.3,291.5,0.08,0.61,0.32,6.8,wheat,41.0,0,1447.72,7551.07,587,110,-4.0,inf,0,0.2395,,594.4883036935706
Copenhagen_hbg_2001,M13,IC,spring,cereal,barley,barley_pea,2001-05-03,2001-08-21,1.9025,121.0,0.5,0.5_0.5,0,otira,otira_agadir,otira,otira_agadir,0.5_0.5,0.128,within_row,na,substitutive,na,na,0.0,0,no,Denmark,Copenhagen,hbg,12.3,291.5,0.08,0.61,0.32,6.8,wheat,41.0,0,1447.72,7551.07,587,110,-29.0,inf,0,0.2395,,594.4883036935706
Copenhagen_hbg_2001,M13,IC,spring,legume,pea,barley_pea,2001-05-03,2001-08-21,2.8515,37.0,0.5,0.5_0.5,0,agadir,otira_agadir,agadir,otira_agadir,0.5_0.5,0.128,within_row,na,substitutive,na,na,0.0,0,no,Denmark,Copenhagen,hbg,12.3,291.5,0.08,0.61,0.32,6.8,wheat,41.0,0,1447.72,7551.07,587,110,-8.0,inf,0,0.2395,,594.4883036935706
Copenhagen_hbg_2001,M14,IC,spring,cereal,barley,barley_pea,2001-05-03,2001-08-21,1.09275,121.0,0.5,0.5_0.5,0,otira,otira_bohatyr,otira,otira_bohatyr,0.5_0.5,0.128,within_row,na,substitutive,na,na,0.0,0,no,Denmark,Copenhagen,hbg,12.3,291.5,0.08,0.61,0.32,6.8,wheat,41.0,0,1447.72,7551.07,587,110,-29.0,inf,0,0.2395,,594.4883036935706
Copenhagen_hbg_2001,M14,IC,spring,legume,pea,barley_pea,2001-05-03,2001-08-21,3.58525,37.0,0.5,0.5_0.5,0,bohatyr,otira_bohatyr,bohatyr,otira_bohatyr,0.5_0.5,0.128,within_row,na,substitutive,na,na,0.0,0,no,Denmark,Copenhagen,hbg,12.3,291.5,0.08,0.61,0.32,6.8,wheat,41.0,0,1447.72,7551.07,587,110,-8.0,inf,0,0.2395,,594.4883036935706
Copenhagen_hbg_2001,M15,IC,spring,cereal,barley,barley_fababean,2001-05-03,2001-08-21,1.7439999999999998,121.0,0.5,0.5_0.5,0,otira,otira_columbo,otira,otira_columbo,0.5_0.5,0.128,within_row,na,substitutive,na,na,0.0,0,no,Denmark,Copenhagen,hbg,12.3,291.5,0.08,0.61,0.32,6.8,wheat,41.0,0,1447.72,7551.07,587,110,-29.0,inf,0,0.2395,,594.4883036935706
Copenhagen_hbg_2001,M15,IC,spring,legume,fababean,barley_fababean,2001-05-03,2001-08-21,2.12275,18.0,0.5,0.5_0.5,0,columbo,otira_columbo,columbo,otira_columbo,0.5_0.5,0.128,within_row,na,substitutive,na,na,0.0,0,no,Denmark,Copenhagen,hbg,12.3,291.5,0.08,0.61,0.32,6.8,wheat,41.0,0,1447.72,7551.07,587,110,-2.0,inf,0,0.2395,,594.4883036935706
Copenhagen_hbg_2001,M16,IC,spring,cereal,barley,barley_lupin,2001-05-03,2001-08-21,2.10025,121.0,0.5,0.5_0.5,0,otira,otira_prima,otira,otira_prima,0.5_0.5,0.128,within_row,na,substitutive,na,na,0.0,0,no,Denmark,Copenhagen,hbg,12.3,291.5,0.08,0.61,0.32,6.8,wheat,41.0,0,1447.72,7551.07,587,110,-29.0,inf,0,0.2395,,594.4883036935706
Copenhagen_hbg_2001,M16,IC,spring,legume,lupin,barley_lupin,2001-05-03,2001-08-21,1.57275,56.0,0.5,0.5_0.5,0,prima,otira_prima,prima,otira_prima,0.5_0.5,0.128,within_row,na,substitutive,na,na,0.0,0,no,Denmark,Copenhagen,hbg,12.3,291.5,0.08,0.61,0.32,6.8,wheat,41.0,0,1447.72,7551.07,587,110,-4.0,inf,0,0.2395,,594.4883036935706
Copenhagen_hbg_2001,M9,IC,spring,cereal,barley,barley_pea,2001-05-03,2001-08-21,0.56575,121.0,0.5,0.5_0.5,0,lysiba,lysiba_agadir,lysiba,lysiba_agadir,0.5_0.5,0.128,within_row,na,substitutive,na,na,0.0,0,no,Denmark,Copenhagen,hbg,12.3,291.5,0.08,0.61,0.32,6.8,wheat,41.0,0,1447.72,7551.07,587,110,-29.0,inf,0,0.2395,,594.4883036935706
Copenhagen_hbg_2001,M9,IC,spring,legume,pea,barley_pea,2001-05-03,2001-08-21,3.873,37.0,0.5,0.5_0.5,0,agadir,lysiba_agadir,agadir,lysiba_agadir,0.5_0.5,0.128,within_row,na,substitutive,na,na,0.0,0,no,Denmark,Copenhagen,hbg,12.3,291.5,0.08,0.61,0.32,6.8,wheat,41.0,0,1447.72,7551.07,587,110,-8.0,inf,0,0.2395,,594.4883036935706
Grignon_inrae_2009,M1,SC,winter,cereal,wheat_aestivum,wheat_aestivum,2008-11-06,2009-07-15,8.604291938944444,252.7777777722222,1.0,1,210,cezanne,cezanne,cezanne,cezanne,1,0.17,na,na,na,mineral,NH4NO3,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.21,0.07,0.72,7.31,winter_wheat,42.0,18,1292.01,8853.12,420,251,2.7777777722222083,1.2037037036772487,0,-0.37399999999999994,0.040972818756878304,2194.1571887824894
Grignon_inrae_2009,M2,SC,winter,cereal,wheat_aestivum,wheat_aestivum,2008-11-06,2009-07-15,7.419346405388889,131.37254901666665,0.5,0.5,70,cezanne,cezanne,cezanne,cezanne,0.5,0.17,na,na,na,mineral,NH4NO3,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.21,0.07,0.72,7.31,winter_wheat,42.0,18,1292.01,8853.12,420,251,6.372549016666653,1.876750700238095,0,-0.37399999999999994,0.10599066293412698,2194.1571887824894
Grignon_inrae_2009,M4,IC,winter,legume,pea,wheat_aestivum_pea,2008-11-06,2009-07-15,3.6626666664444447,50.0,0.5,0.5_0.5,0,isard,cezanne_isard,isard,cezanne_isard,0.5_0.5,0.17,within_row,na,substitutive,na,na,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.21,0.07,0.72,7.31,winter_wheat,42.0,18,1292.01,8853.12,420,251,10.0,inf,1,-0.37399999999999994,,2194.1571887824894
Grignon_inrae_2009,M4,IC,winter,cereal,wheat_aestivum,wheat_aestivum_pea,2008-11-06,2009-07-15,2.146248366,132.84313726666667,0.5,0.5_0.5,0,cezanne,cezanne_isard,cezanne,cezanne_isard,0.5_0.5,0.17,within_row,na,substitutive,na,na,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.21,0.07,0.72,7.31,winter_wheat,42.0,18,1292.01,8853.12,420,251,7.843137266666673,inf,0,-0.37399999999999994,,2194.1571887824894
Grignon_inrae_2009,M5,IC,winter,legume,pea,wheat_aestivum_pea,2008-11-06,2009-07-15,2.485738562111111,45.95588235416666,0.5,0.5_0.5,70,isard,cezanne_isard,isard,cezanne_isard,0.5_0.5,0.17,within_row,na,substitutive,mineral,NH4NO3,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.21,0.07,0.72,7.31,winter_wheat,42.0,18,1292.01,8853.12,420,251,5.955882354166661,0.6565126050595237,0,-0.37399999999999994,0.03551055088730159,2194.1571887824894
Grignon_inrae_2009,M5,IC,winter,cereal,wheat_aestivum,wheat_aestivum_pea,2008-11-06,2009-07-15,4.039359477222222,136.642156865,0.5,0.5_0.5,70,cezanne,cezanne_isard,cezanne,cezanne_isard,0.5_0.5,0.17,within_row,na,substitutive,mineral,NH4NO3,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.21,0.07,0.72,7.31,winter_wheat,42.0,18,1292.01,8853.12,420,251,11.642156865000004,1.9520308123571428,0,-0.37399999999999994,0.057705135388888884,2194.1571887824894
Grignon_inrae_2009,M6,IC,winter,legume,pea,wheat_aestivum_pea,2008-11-06,2009-07-15,2.410993464,48.039215686666665,0.5,0.5_0.5,120,isard,cezanne_isard,isard,cezanne_isard,0.5_0.5,0.17,within_row,na,substitutive,mineral,NH4NO3,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.21,0.07,0.72,7.31,winter_wheat,42.0,18,1292.01,8853.12,420,251,8.039215686666665,0.4003267973888889,1,-0.37399999999999994,0.0200916122,2194.1571887824894
Grignon_inrae_2009,M6,IC,winter,cereal,wheat_aestivum,wheat_aestivum_pea,2008-11-06,2009-07-15,4.710222222222222,151.47058825,0.5,0.5_0.5,120,cezanne,cezanne_isard,cezanne,cezanne_isard,0.5_0.5,0.17,within_row,na,substitutive,mineral,NH4NO3,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.21,0.07,0.72,7.31,winter_wheat,42.0,18,1292.01,8853.12,420,251,26.47058824999999,1.2622549020833334,1,-0.37399999999999994,0.03925185185185185,2194.1571887824894
Grignon_inrae_2009,M7,IC,winter,legume,pea,wheat_aestivum_pea,2008-11-06,2009-07-15,2.975973856111111,44.11764706,0.5,0.5_0.5,120,isard,cezanne_isard,isard,cezanne_isard,0.5_0.5,0.17,within_row,na,substitutive,mineral,NH4NO3,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.21,0.07,0.72,7.31,winter_wheat,42.0,18,1292.01,8853.12,420,251,4.117647060000003,0.3676470588333334,0,-0.37399999999999994,0.02479978213425926,2194.1571887824894
Grignon_inrae_2009,M7,IC,winter,cereal,wheat_aestivum,wheat_aestivum_pea,2008-11-06,2009-07-15,4.200692810333333,153.43137256666665,0.5,0.5_0.5,120,cezanne,cezanne_isard,cezanne,cezanne_isard,0.5_0.5,0.17,within_row,na,substitutive,mineral,NH4NO3,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.21,0.07,0.72,7.31,winter_wheat,42.0,18,1292.01,8853.12,420,251,28.431372566666653,1.2785947713888888,1,-0.37399999999999994,0.03500577341944444,2194.1571887824894
Grignon_inrae_2009,M8,IC,winter,legume,pea,wheat_aestivum_pea,2008-11-06,2009-07-15,3.062993464111111,62.5,0.66,0.33_0.66,30,isard,cezanne_isard,isard,cezanne_isard,0.33_0.66,0.17,within_row,na,substitutive,mineral,NH4NO3,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.21,0.07,0.72,7.31,winter_wheat,42.0,18,1292.01,8853.12,420,251,10.5,2.0833333333333335,1,-0.37399999999999994,0.10209978213703703,2194.1571887824894
Grignon_inrae_2009,M8,IC,winter,cereal,wheat_aestivum,wheat_aestivum_pea,2008-11-06,2009-07-15,2.8264313724444445,88.2352941175,0.33,0.33_0.66,30,cezanne,cezanne_isard,cezanne,cezanne_isard,0.33_0.66,0.17,within_row,na,substitutive,mineral,NH4NO3,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.21,0.07,0.72,7.31,winter_wheat,42.0,18,1292.01,8853.12,420,251,6.235294117500004,2.9411764705833336,0,-0.37399999999999994,0.09421437908148149,2194.1571887824894
Grignon_inrae_2009,M9,IC,winter,legume,pea,wheat_aestivum_pea,2008-11-06,2009-07-15,1.943908496688889,43.137254903333336,0.5,0.7_0.5,130,isard,cezanne_isard,isard,cezanne_isard,0.7_0.5,0.17,within_row,na,additive,mineral,NH4NO3,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.21,0.07,0.72,7.31,winter_wheat,42.0,18,1292.01,8853.12,420,251,3.1372549033333357,0.33182503771794875,0,-0.37399999999999994,0.014953142282222224,2194.1571887824894
Grignon_inrae_2009,M9,IC,winter,cereal,wheat_aestivum,wheat_aestivum_pea,2008-11-06,2009-07-15,4.862849673111112,171.32352939999998,0.7,0.7_0.5,130,cezanne,cezanne_isard,cezanne,cezanne_isard,0.7_0.5,0.17,within_row,na,additive,mineral,NH4NO3,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.21,0.07,0.72,7.31,winter_wheat,42.0,18,1292.01,8853.12,420,251,-3.676470600000016,1.317873303076923,0,-0.37399999999999994,0.03740653594700856,2194.1571887824894
Grignon_inrae_2010,M1,SC,winter,cereal,wheat_aestivum,wheat_aestivum,2009-11-05,2010-07-19,3.833725490111112,225.81699344444445,1.0,1,0,cezanne,cezanne,cezanne,cezanne,1,0.17,na,na,na,na,na,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.21,0.07,0.72,7.31,winter_barley,19.0,21,1272.91,9058.69,382,256,-24.18300655555555,inf,0,-0.37399999999999994,,2190.3956164383562
Grignon_inrae_2010,M10,IC,winter,legume,pea,wheat_aestivum_pea,2009-11-05,2010-07-19,1.6476955016666666,33.33333333666666,0.5,0.7_0.5,90,isard,cezanne_isard,isard,cezanne_isard,0.7_0.5,0.17,within_row,na,additive,mineral,NH4NO3,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.21,0.07,0.72,7.31,winter_barley,19.0,21,1272.91,9058.69,382,256,-6.666666663333338,0.37037037040740733,0,-0.37399999999999994,0.018307727796296296,2190.3956164383562
Grignon_inrae_2010,M10,IC,winter,cereal,wheat_aestivum,wheat_aestivum_pea,2009-11-05,2010-07-19,4.584183006444444,170.2614379111111,0.7,0.7_0.5,90,cezanne,cezanne_isard,cezanne,cezanne_isard,0.7_0.5,0.17,within_row,na,additive,mineral,NH4NO3,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.21,0.07,0.72,7.31,winter_barley,19.0,21,1272.91,9058.69,382,256,-4.738562088888898,1.891793754567901,0,-0.37399999999999994,0.050935366738271606,2190.3956164383562
Grignon_inrae_2010,M2,SC,winter,cereal,wheat_aestivum,wheat_aestivum,2009-11-05,2010-07-19,8.042374727666667,202.28758168888888,1.0,1,200,cezanne,cezanne,cezanne,cezanne,1,0.17,na,na,na,mineral,NH4NO3,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.21,0.07,0.72,7.31,winter_barley,19.0,21,1272.91,9058.69,382,256,-47.71241831111112,1.0114379084444445,0,-0.37399999999999994,0.04021187363833333,2190.3956164383562
Grignon_inrae_2010,M3,SC,winter,cereal,wheat_aestivum,wheat_aestivum,2009-11-05,2010-07-19,6.600196078444444,123.8562091422222,0.5,0.5,90,cezanne,cezanne,cezanne,cezanne,0.5,0.17,na,na,na,mineral,NH4NO3,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.21,0.07,0.72,7.31,winter_barley,19.0,21,1272.91,9058.69,382,256,-1.1437908577778018,1.3761801015802466,0,-0.37399999999999994,0.07333551198271605,2190.3956164383562
Grignon_inrae_2010,M5,IC,winter,legume,pea,wheat_aestivum_pea,2009-11-05,2010-07-19,1.7183414070222225,38.88888889111112,0.5,0.5_0.5,0,isard,cezanne_isard,isard,cezanne_isard,0.5_0.5,0.17,within_row,na,substitutive,na,na,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.21,0.07,0.72,7.31,winter_barley,19.0,21,1272.91,9058.69,382,256,-1.1111111088888777,inf,0,-0.37399999999999994,,2190.3956164383562
Grignon_inrae_2010,M5,IC,winter,cereal,wheat_aestivum,wheat_aestivum_pea,2009-11-05,2010-07-19,2.8274379083333336,158.49673204444446,0.5,0.5_0.5,0,cezanne,cezanne_isard,cezanne,cezanne_isard,0.5_0.5,0.17,within_row,na,substitutive,na,na,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.21,0.07,0.72,7.31,winter_barley,19.0,21,1272.91,9058.69,382,256,33.49673204444446,inf,1,-0.37399999999999994,,2190.3956164383562
Grignon_inrae_2010,M6,IC,winter,legume,pea,wheat_aestivum_pea,2009-11-05,2010-07-19,2.149623990777778,43.46405228777778,0.5,0.5_0.5,90,isard,cezanne_isard,isard,cezanne_isard,0.5_0.5,0.17,within_row,na,substitutive,mineral,NH4NO3,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.21,0.07,0.72,7.31,winter_barley,19.0,21,1272.91,9058.69,382,256,3.4640522877777826,0.482933914308642,0,-0.37399999999999994,0.02388471100864198,2190.3956164383562
Grignon_inrae_2010,M6,IC,winter,cereal,wheat_aestivum,wheat_aestivum_pea,2009-11-05,2010-07-19,4.330222222222222,128.10457517666666,0.5,0.5_0.5,90,cezanne,cezanne_isard,cezanne,cezanne_isard,0.5_0.5,0.17,within_row,na,substitutive,mineral,NH4NO3,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.21,0.07,0.72,7.31,winter_barley,19.0,21,1272.91,9058.69,382,256,3.104575176666657,1.4233841686296296,0,-0.37399999999999994,0.048113580246913576,2190.3956164383562
Grignon_inrae_2010,M7,IC,winter,legume,pea,wheat_aestivum_pea,2009-11-05,2010-07-19,1.2387658592666666,36.27450980555555,0.5,0.5_0.5,140,isard,cezanne_isard,isard,cezanne_isard,0.5_0.5,0.17,within_row,na,substitutive,mineral,NH4NO3,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.21,0.07,0.72,7.31,winter_barley,19.0,21,1272.91,9058.69,382,256,-3.725490194444447,0.25910364146825393,0,-0.37399999999999994,0.008848327566190476,2190.3956164383562
Grignon_inrae_2010,M7,IC,winter,cereal,wheat_aestivum,wheat_aestivum_pea,2009-11-05,2010-07-19,5.294470588222223,119.93464052444445,0.5,0.5_0.5,140,cezanne,cezanne_isard,cezanne,cezanne_isard,0.5_0.5,0.17,within_row,na,substitutive,mineral,NH4NO3,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.21,0.07,0.72,7.31,winter_barley,19.0,21,1272.91,9058.69,382,256,-5.065359475555553,0.8566760037460318,0,-0.37399999999999994,0.03781764705873017,2190.3956164383562
Grignon_inrae_2010,M8,IC,winter,legume,pea,wheat_aestivum_pea,2009-11-05,2010-07-19,2.006868127666667,44.11764706,0.5,0.5_0.5,140,isard,cezanne_isard,isard,cezanne_isard,0.5_0.5,0.17,within_row,na,substitutive,mineral,NH4NO3,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.21,0.07,0.72,7.31,winter_barley,19.0,21,1272.91,9058.69,382,256,4.117647060000003,0.31512605042857145,0,-0.37399999999999994,0.014334772340476191,2190.3956164383562
Grignon_inrae_2010,M8,IC,winter,cereal,wheat_aestivum,wheat_aestivum_pea,2009-11-05,2010-07-19,4.254522875888889,148.69281046666666,0.5,0.5_0.5,140,cezanne,cezanne_isard,cezanne,cezanne_isard,0.5_0.5,0.17,within_row,na,substitutive,mineral,NH4NO3,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.21,0.07,0.72,7.31,winter_barley,19.0,21,1272.91,9058.69,382,256,23.692810466666657,1.0620915033333334,0,-0.37399999999999994,0.030389449113492065,2190.3956164383562
Grignon_inrae_2010,M9,IC,winter,legume,pea,wheat_aestivum_pea,2009-11-05,2010-07-19,2.558714341,66.3398692788889,0.66,0.33_0.66,45,isard,cezanne_isard,isard,cezanne_isard,0.33_0.66,0.17,within_row,na,substitutive,mineral,NH4NO3,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.21,0.07,0.72,7.31,winter_barley,19.0,21,1272.91,9058.69,382,256,14.339869278888898,1.4742193173086422,1,-0.37399999999999994,0.05686031868888889,2190.3956164383562
Grignon_inrae_2010,M9,IC,winter,cereal,wheat_aestivum,wheat_aestivum_pea,2009-11-05,2010-07-19,3.4947843137777777,84.96732026222222,0.33,0.33_0.66,45,cezanne,cezanne_isard,cezanne,cezanne_isard,0.33_0.66,0.17,within_row,na,substitutive,mineral,NH4NO3,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.21,0.07,0.72,7.31,winter_barley,19.0,21,1272.91,9058.69,382,256,2.9673202622222163,1.888162672493827,0,-0.37399999999999994,0.07766187363950618,2190.3956164383562
Grignon_inrae_2017,M1,SC,winter,cereal,wheat_aestivum,wheat_aestivum,2016-10-25,2017-06-28,4.915095238095239,207.8333333333333,1.0,1,0,cezanne,cezanne,cezanne,cezanne,1,0.175,na,na,na,na,na,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.25,0.08,0.67,7.31,unknown,41.0,22,1311.15,8763.59,429,246,-42.166666666666714,inf,0,-0.372,,2455.217975376197
Grignon_inrae_2017,M10,IC,winter,legume,pea,wheat_aestivum_pea,2016-10-25,2017-07-03,1.5196571428571428,83.08333333333333,1.0,0.15_1,0,dove,cezanne_dove,dove,cezanne_dove,0.15_1,0.175,within_row,na,additive,na,na,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.25,0.08,0.67,7.31,unknown,41.0,22,1311.15,8763.59,429,251,3.0833333333333286,inf,0,-0.372,,2505.120779753762
Grignon_inrae_2017,M10,IC,winter,cereal,wheat_aestivum,wheat_aestivum_pea,2016-10-25,2017-07-03,2.195028571428572,30.0,0.15,0.15_1,0,cezanne,cezanne_dove,cezanne,cezanne_dove,0.15_1,0.175,within_row,na,additive,na,na,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.25,0.08,0.67,7.31,unknown,41.0,22,1311.15,8763.59,429,251,-7.5,inf,0,-0.372,,2505.120779753762
Grignon_inrae_2017,M11,IC,winter,legume,pea,wheat_aestivum_pea,2016-10-25,2017-07-03,2.207790476190476,92.16666666666669,1.0,0.05_1,0,dove,cezanne_dove,dove,cezanne_dove,0.05_1,0.175,within_row,na,additive,na,na,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.25,0.08,0.67,7.31,unknown,41.0,22,1311.15,8763.59,429,251,12.166666666666686,inf,0,-0.372,,2505.120779753762
Grignon_inrae_2017,M11,IC,winter,cereal,wheat_aestivum,wheat_aestivum_pea,2016-10-25,2017-07-03,1.1237333333333337,12.5,0.05,0.05_1,0,cezanne,cezanne_dove,cezanne,cezanne_dove,0.05_1,0.175,within_row,na,additive,na,na,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.25,0.08,0.67,7.31,unknown,41.0,22,1311.15,8763.59,429,251,0.0,inf,0,-0.372,,2505.120779753762
Grignon_inrae_2017,M4,IC,winter,legume,pea,wheat_aestivum_pea,2016-10-25,2017-07-03,1.3492761904761903,30.5,0.5,0.5_0.5,0,balltrap,cezanne_balltrap,balltrap,cezanne_balltrap,0.5_0.5,0.175,within_row,na,substitutive,na,na,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.25,0.08,0.67,7.31,unknown,41.0,22,1311.15,8763.59,429,251,-9.5,inf,0,-0.372,,2505.120779753762
Grignon_inrae_2017,M4,IC,winter,cereal,wheat_aestivum,wheat_aestivum_pea,2016-10-25,2017-07-03,4.2570476190476185,91.16666666666669,0.5,0.5_0.5,0,cezanne,cezanne_balltrap,cezanne,cezanne_balltrap,0.5_0.5,0.175,within_row,na,substitutive,na,na,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.25,0.08,0.67,7.31,unknown,41.0,22,1311.15,8763.59,429,251,-33.833333333333314,inf,0,-0.372,,2505.120779753762
Grignon_inrae_2017,M5,IC,winter,legume,pea,wheat_aestivum_pea,2016-10-25,2017-07-03,1.9396761904761903,59.75,1.0,0.5_1,0,balltrap,cezanne_balltrap,balltrap,cezanne_balltrap,0.5_1,0.175,within_row,na,additive,na,na,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.25,0.08,0.67,7.31,unknown,41.0,22,1311.15,8763.59,429,251,-20.25,inf,0,-0.372,,2505.120779753762
Grignon_inrae_2017,M5,IC,winter,cereal,wheat_aestivum,wheat_aestivum_pea,2016-10-25,2017-07-03,3.383104761904762,95.83333333333331,0.5,0.5_1,0,cezanne,cezanne_balltrap,cezanne,cezanne_balltrap,0.5_1,0.175,within_row,na,additive,na,na,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.25,0.08,0.67,7.31,unknown,41.0,22,1311.15,8763.59,429,251,-29.166666666666686,inf,0,-0.372,,2505.120779753762
Grignon_inrae_2017,M6,IC,winter,legume,pea,wheat_aestivum_pea,2016-10-25,2017-07-03,1.714152380952381,59.25,1.0,0.15_1,0,balltrap,cezanne_balltrap,balltrap,cezanne_balltrap,0.15_1,0.175,within_row,na,additive,na,na,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.25,0.08,0.67,7.31,unknown,41.0,22,1311.15,8763.59,429,251,-20.75,inf,0,-0.372,,2505.120779753762
Grignon_inrae_2017,M6,IC,winter,cereal,wheat_aestivum,wheat_aestivum_pea,2016-10-25,2017-07-03,2.5522285714285715,39.083333333333336,0.15,0.15_1,0,cezanne,cezanne_balltrap,cezanne,cezanne_balltrap,0.15_1,0.175,within_row,na,additive,na,na,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.25,0.08,0.67,7.31,unknown,41.0,22,1311.15,8763.59,429,251,1.5833333333333357,inf,0,-0.372,,2505.120779753762
Grignon_inrae_2017,M7,IC,winter,legume,pea,wheat_aestivum_pea,2016-10-25,2017-07-03,1.7048190476190477,67.0,1.0,0.05_1,0,balltrap,cezanne_balltrap,balltrap,cezanne_balltrap,0.05_1,0.175,within_row,na,additive,na,na,0.0,0,yes,France,Grignon,inrae,1.15,291.5,0.25,0.08,0.67,7.31,unknown,41.0,22,1311.15,8763.59,429,251,-13.0,inf,0,-0.372,,2505.120779753762
